# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = lr_model_model
# start_datetime = 2025-03-13 21:14:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/yg/6cnm4nrd727_h_wts71sw3j40000gn/T/Rtmpj1WxrP/standata-7001327db8bd.json
# init = 2 (Default)
# random
#   seed = 156914137
# output
#   file = /Users/Juan/git/Bayesian_Modeling/Lectures/Code-20250312/stan_intro_outputs/lr_model-1.csv
#   diagnostic_file =  (Default)
#   refresh = 50
#   sig_figs = -1 (Default)
#   profile_file = /Users/Juan/git/Bayesian_Modeling/Lectures/Code-20250312/stan_intro_outputs/lr_model-profile-1.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=lr_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
# Adaptation terminated
# Step size = 0.123885
# Diagonal elements of inverse mass matrix:
# 2.4809e-05, 3.12687e-05, 4.67708e-05
40956.5,1,0.123885,4,15,0,-40956.3,0.00892763,0.859718,0.0940064
40955.9,0.795772,0.123885,3,11,0,-40954.3,0.00783602,0.856567,0.0936432
40956.1,0.999621,0.123885,2,7,0,-40955.8,0.0099925,0.857368,0.0935293
40955.9,0.953528,0.123885,2,7,0,-40955.1,0.00765228,0.858963,0.0936014
40956.6,0.715752,0.123885,2,7,0,-40953.1,0.00964672,0.859377,0.0935743
40957.1,0.994879,0.123885,3,15,0,-40956.3,0.00812483,0.859459,0.0934547
40957.5,0.973817,0.123885,3,11,0,-40956.5,0.00916746,0.856816,0.0932236
40957.3,0.854132,0.123885,3,11,0,-40956.1,0.00887198,0.859828,0.0930369
40956.1,0.82847,0.123885,4,15,0,-40955.1,0.00976017,0.860199,0.0934879
40957.6,0.97683,0.123885,2,7,0,-40955.5,0.00893758,0.85962,0.093345
40956.9,0.979218,0.123885,3,11,0,-40956.2,0.00876406,0.855339,0.093705
40957.6,0.991305,0.123885,4,15,0,-40956.6,0.00861072,0.857245,0.0933253
40956.5,0.852056,0.123885,3,15,0,-40954.7,0.00932147,0.853856,0.0934159
40956,0.749708,0.123885,3,9,0,-40954.2,0.00771245,0.858078,0.0935036
40956.1,1,0.123885,3,11,0,-40955.4,0.0100031,0.855897,0.093364
40955.8,0.895146,0.123885,3,15,0,-40952.2,0.00960121,0.853269,0.093563
40956.2,0.99971,0.123885,4,15,0,-40955.6,0.00866432,0.85363,0.0934279
40957.2,0.98311,0.123885,3,15,0,-40953.4,0.00871799,0.859746,0.0929542
40953.9,0.465209,0.123885,2,3,0,-40953,0.00717876,0.859764,0.0929152
40956.8,0.848628,0.123885,2,3,0,-40952,0.00921698,0.860208,0.0929754
40956.2,0.957205,0.123885,4,15,0,-40955.3,0.00948954,0.854255,0.0929949
40955.6,0.918621,0.123885,4,15,0,-40954.4,0.00795234,0.863003,0.0931411
40956.8,1,0.123885,3,15,0,-40954.8,0.00917215,0.861046,0.0935702
40955.9,0.926211,0.123885,3,7,0,-40955.7,0.00774852,0.861335,0.0934806
40955.3,0.936978,0.123885,2,3,0,-40954.8,0.0098806,0.86104,0.0935764
40956.3,0.843625,0.123885,2,3,0,-40952.4,0.0081239,0.862066,0.0935976
40957.1,0.956897,0.123885,3,11,0,-40954.5,0.00937191,0.855972,0.093129
40957,0.990672,0.123885,3,15,0,-40955.9,0.00856624,0.861369,0.0933716
40956.3,0.986804,0.123885,3,15,0,-40955.8,0.00868889,0.862423,0.0936359
40956.9,0.996799,0.123885,3,11,0,-40954.7,0.00902469,0.856506,0.0928341
40957.6,0.818764,0.123885,3,11,0,-40954.5,0.00879246,0.85891,0.0931733
40957.6,0.985425,0.123885,4,15,0,-40957.5,0.00920242,0.857466,0.0934576
40957.2,0.85496,0.123885,3,15,0,-40955.5,0.00867739,0.857238,0.0937608
40957.4,0.998267,0.123885,4,15,0,-40956.9,0.00922089,0.856313,0.0935144
40956.2,0.812905,0.123885,4,23,0,-40955.1,0.00797763,0.856275,0.0930988
40953.5,0.926504,0.123885,4,15,0,-40952.6,0.00773915,0.854145,0.0939947
40955.1,0.998502,0.123885,2,7,0,-40952.9,0.0102399,0.857079,0.0937506
40955.4,0.987036,0.123885,3,7,0,-40954.1,0.00999068,0.853921,0.0936369
40955.7,0.98579,0.123885,4,15,0,-40954.5,0.00826066,0.863015,0.0937247
40955.5,0.969337,0.123885,4,15,0,-40954.5,0.00953178,0.854256,0.0927169
40954.3,0.795738,0.123885,4,15,0,-40952.6,0.0073503,0.860568,0.093898
40954.1,0.87398,0.123885,2,3,0,-40952,0.00986625,0.862026,0.0939257
40956.1,0.991318,0.123885,2,3,0,-40954,0.0086705,0.861793,0.0939231
40956.1,0.984265,0.123885,3,7,0,-40955.9,0.00832041,0.86177,0.09387
40957.2,0.982453,0.123885,4,15,0,-40955,0.0094079,0.857572,0.0931196
40957.6,0.999433,0.123885,3,15,0,-40956.9,0.00910325,0.85884,0.0934784
40957.3,0.9963,0.123885,3,15,0,-40957.1,0.00893786,0.855683,0.0934492
40957.3,0.997617,0.123885,4,15,0,-40956.9,0.00879068,0.857863,0.0937701
40955.2,0.66983,0.123885,2,7,0,-40953.6,0.00771175,0.8559,0.0936403
40957.1,0.865867,0.123885,3,15,0,-40953,0.00866992,0.855631,0.0931767
40956,0.91035,0.123885,4,15,0,-40955.8,0.00777937,0.860874,0.0931409
40956.6,0.999577,0.123885,2,3,0,-40955.7,0.00966281,0.859401,0.0931517
40956.8,0.934503,0.123885,2,3,0,-40955.8,0.00800826,0.858502,0.0932289
40956.7,0.999567,0.123885,2,7,0,-40956.4,0.00975421,0.856736,0.0931896
40956.4,0.998048,0.123885,2,7,0,-40955.5,0.00797969,0.859055,0.0929552
40956.4,0.754328,0.123885,5,31,0,-40951.9,0.00881932,0.857058,0.0940619
40957.4,0.996843,0.123885,4,15,0,-40955.8,0.00876409,0.856955,0.0930528
40957.3,0.985242,0.123885,3,15,0,-40955.5,0.00906171,0.859846,0.0935954
40957.1,0.969108,0.123885,4,15,0,-40956.9,0.00951736,0.85673,0.0935289
40956.2,0.997472,0.123885,5,31,0,-40955.7,0.00855962,0.857365,0.0941097
40957,0.997473,0.123885,4,15,0,-40955.4,0.00865264,0.855113,0.0934843
40957.3,0.931504,0.123885,3,11,0,-40955.2,0.00839673,0.857479,0.093524
40956.9,0.996324,0.123885,3,15,0,-40955.9,0.00882919,0.861662,0.0933483
40956.2,0.987593,0.123885,4,15,0,-40954.9,0.00901832,0.859035,0.0926126
40956.7,0.991346,0.123885,3,7,0,-40956.1,0.00889317,0.859374,0.0927557
40956.4,0.945511,0.123885,2,3,0,-40956.2,0.00842471,0.859372,0.0927164
40956.6,1,0.123885,2,3,0,-40956.4,0.00856017,0.859324,0.0927334
40954.1,0.648597,0.123885,2,3,0,-40952.7,0.0101846,0.859769,0.0927696
40954.7,0.99204,0.123885,2,7,0,-40952,0.00795646,0.861858,0.0925923
40956.2,0.955247,0.123885,4,15,0,-40953.6,0.00855952,0.853868,0.0934977
40957.3,0.999853,0.123885,3,15,0,-40956.1,0.00828725,0.85911,0.0933599
40957.1,0.843717,0.123885,3,9,0,-40955.6,0.00827397,0.8568,0.093457
40956.8,0.996963,0.123885,3,15,0,-40955.4,0.00909608,0.86127,0.0931542
40954.1,0.9834,0.123885,4,15,0,-40953.3,0.00935764,0.859046,0.0922408
40955.6,1,0.123885,3,7,0,-40953.9,0.00821773,0.859478,0.0925555
40957.4,1,0.123885,3,15,0,-40954.8,0.00850545,0.859935,0.093261
40956.3,0.981957,0.123885,3,11,0,-40955.9,0.00917261,0.854322,0.0938015
40957,0.918585,0.123885,3,15,0,-40955.4,0.00955041,0.856136,0.0935063
40956.9,0.990534,0.123885,2,7,0,-40956.7,0.00961225,0.85641,0.0935219
40957.2,0.957862,0.123885,3,11,0,-40956.4,0.00832093,0.856773,0.09337
40957.5,0.969049,0.123885,2,7,0,-40956.8,0.00908843,0.856389,0.0933694
40957.6,0.999969,0.123885,4,15,0,-40957.4,0.00884375,0.859415,0.0935109
40956,0.911543,0.123885,3,11,0,-40955.4,0.00847644,0.853735,0.093407
40955.7,0.999771,0.123885,4,15,0,-40955.4,0.00923811,0.862386,0.0929779
40957.3,0.99574,0.123885,2,7,0,-40954.1,0.00868229,0.859316,0.0930231
40956.8,0.868884,0.123885,1,3,0,-40956.6,0.00808232,0.859123,0.0930518
40957.5,1,0.123885,2,3,0,-40956.8,0.00884235,0.859215,0.0931262
40957.6,0.964681,0.123885,2,3,0,-40957.3,0.00877819,0.859078,0.093189
40957.3,0.921928,0.123885,4,23,0,-40956.2,0.00864898,0.857671,0.0937147
40954.9,0.765038,0.123885,3,15,0,-40953.1,0.00766243,0.862903,0.0937187
40955.3,0.998459,0.123885,4,19,0,-40953.4,0.00980306,0.855924,0.0926465
40956.7,0.93618,0.123885,4,15,0,-40954.5,0.00839337,0.858863,0.0927966
40956.1,0.968968,0.123885,2,7,0,-40955.2,0.00842985,0.859966,0.0926436
40957,0.999839,0.123885,4,15,0,-40955.1,0.00905448,0.858631,0.0938719
40956.8,0.995803,0.123885,4,19,0,-40956.5,0.00915551,0.857654,0.0927899
40956.1,0.971298,0.123885,2,7,0,-40955.6,0.00868232,0.855928,0.0926493
40955.6,0.814313,0.123885,4,19,0,-40953.1,0.00787999,0.857136,0.0939106
40956.6,0.999949,0.123885,4,15,0,-40955.1,0.00894321,0.86065,0.0938841
40954.7,0.940479,0.123885,4,23,0,-40954,0.00972476,0.851793,0.0935687
40953.2,0.885456,0.123885,2,3,0,-40953.1,0.00807422,0.851498,0.0936203
40952.7,0.99305,0.123885,3,15,0,-40950,0.00947364,0.8498,0.0938833
40955,0.990349,0.123885,4,15,0,-40950.8,0.00923066,0.855376,0.0942974
40954.7,0.912207,0.123885,2,3,0,-40954.2,0.00960139,0.854824,0.094248
40956.2,0.981378,0.123885,5,31,0,-40954.3,0.0094771,0.855694,0.0939378
40956.6,1,0.123885,2,3,0,-40956.2,0.00862248,0.856346,0.0939408
40955.8,0.876596,0.123885,4,23,0,-40952.8,0.00957133,0.854672,0.0927905
40956.5,0.996494,0.123885,3,7,0,-40955.2,0.0084019,0.856273,0.092869
40954.5,0.680119,0.123885,2,5,0,-40952.5,0.00792586,0.854673,0.0927437
40955.6,0.935596,0.123885,3,11,0,-40950.4,0.00991114,0.860133,0.0930898
40957.6,0.979111,0.123885,3,15,0,-40954,0.00884208,0.858849,0.0931466
40956.9,0.940461,0.123885,4,15,0,-40955.8,0.00865407,0.861703,0.0933103
40957.3,0.973711,0.123885,3,7,0,-40956.7,0.00842395,0.859922,0.0932345
40956.6,0.93512,0.123885,4,15,0,-40956,0.00823305,0.856055,0.0931021
40957.2,0.999699,0.123885,3,11,0,-40955.5,0.00848148,0.858768,0.0937311
40956.1,0.919728,0.123885,4,15,0,-40954,0.00898035,0.862766,0.0935069
40956.7,0.989272,0.123885,4,15,0,-40954.6,0.00871305,0.857183,0.0939537
40955.5,0.852295,0.123885,3,7,0,-40955.4,0.00987323,0.856591,0.0939752
40957.5,1,0.123885,4,15,0,-40955.2,0.00879105,0.858746,0.0930384
40957.6,0.997695,0.123885,4,15,0,-40956.9,0.00888229,0.859289,0.093389
40957.3,0.983468,0.123885,2,7,0,-40955.5,0.00878551,0.860628,0.0933523
40957,0.99618,0.123885,4,15,0,-40956.2,0.00852847,0.861074,0.0935687
40957.2,0.975971,0.123885,4,15,0,-40956.5,0.00870485,0.859277,0.0937711
40956.6,0.980845,0.123885,4,15,0,-40954.7,0.00874259,0.862339,0.0933392
40956.6,0.955726,0.123885,2,3,0,-40956.3,0.00830606,0.862075,0.0933476
40955.8,0.935011,0.123885,4,15,0,-40953.9,0.00905677,0.861224,0.0926848
40954.9,0.928911,0.123885,2,3,0,-40954.8,0.00952494,0.861241,0.092636
40956,0.991151,0.123885,2,3,0,-40954.7,0.0086644,0.861101,0.0926935
40957,0.99251,0.123885,4,15,0,-40955.5,0.00928649,0.854991,0.0932179
40956.7,0.962531,0.123885,4,31,0,-40956.2,0.0081474,0.859786,0.0929733
40957,0.893329,0.123885,3,7,0,-40955.7,0.00939289,0.859696,0.093179
40954.3,0.595228,0.123885,2,7,0,-40951,0.0100978,0.861744,0.0933389
40955.5,0.997052,0.123885,4,15,0,-40952.4,0.00794464,0.857922,0.0940448
40955.1,0.975474,0.123885,3,7,0,-40954.8,0.00981144,0.858461,0.0941158
40954.8,0.947573,0.123885,2,7,0,-40953.7,0.0100202,0.858764,0.0940212
40956.7,1,0.123885,2,7,0,-40954.4,0.00816245,0.858511,0.0937982
40957,1,0.123885,4,15,0,-40956.4,0.00817225,0.859835,0.0935869
40956.9,0.931915,0.123885,3,7,0,-40956.4,0.00942758,0.859277,0.0936382
40957,0.965994,0.123885,4,15,0,-40956.2,0.00934219,0.856566,0.0937545
40957,0.984371,0.123885,4,15,0,-40956,0.00841916,0.860158,0.0936955
40956.8,0.949357,0.123885,3,15,0,-40953.3,0.00873385,0.854997,0.0930526
40956.6,0.999018,0.123885,2,3,0,-40956.5,0.00934519,0.854842,0.0929897
40954.8,0.984405,0.123885,4,15,0,-40953.1,0.00914001,0.8517,0.0930241
40955.8,0.768357,0.123885,2,3,0,-40953,0.00930463,0.853047,0.0930093
40956.3,0.586887,0.123885,2,3,0,-40951.5,0.00879122,0.85445,0.0929188
40953.9,0.728848,0.123885,4,15,0,-40952.5,0.00800867,0.854523,0.0925597
40957.2,0.911908,0.123885,4,15,0,-40952.8,0.00832347,0.857948,0.0935927
40957.3,0.945571,0.123885,3,9,0,-40956.5,0.00867294,0.856514,0.0936491
40957.5,0.995025,0.123885,3,15,0,-40956.3,0.00889874,0.85898,0.0930886
40956.1,0.757358,0.123885,2,7,0,-40954.2,0.00775986,0.858069,0.0931785
40957.5,0.893185,0.123885,1,3,0,-40955.2,0.00925057,0.858026,0.0932015
40955.7,0.990074,0.123885,3,15,0,-40955.3,0.00914876,0.85256,0.0931595
40956.5,0.997067,0.123885,3,7,0,-40955.4,0.00897045,0.853717,0.0933024
40956.4,0.946718,0.123885,2,3,0,-40956.2,0.00958492,0.85411,0.0932991
40957.2,0.999819,0.123885,3,7,0,-40956.2,0.00946626,0.856366,0.0933215
40957.2,0.99971,0.123885,4,15,0,-40956.7,0.00838808,0.857589,0.0930456
40956.6,0.973292,0.123885,2,7,0,-40956.1,0.00944903,0.855934,0.0928842
40954.6,0.677329,0.123885,2,5,0,-40951.8,0.00872913,0.853368,0.0925979
40951.3,0.577303,0.123885,2,3,0,-40949,0.00749138,0.852667,0.0927148
40953.9,1,0.123885,2,3,0,-40951.6,0.0084589,0.852527,0.0926777
40951.1,0.999152,0.123885,4,31,0,-40950.2,0.00913726,0.863695,0.0946763
40951.8,0.985277,0.123885,2,3,0,-40950.7,0.00875071,0.862886,0.094712
40956.8,0.999355,0.123885,4,31,0,-40951.4,0.0093042,0.854386,0.0934581
40956.7,0.999481,0.123885,4,15,0,-40956.5,0.00891373,0.861835,0.093567
40955.8,0.83194,0.123885,3,15,0,-40954.3,0.00824441,0.862398,0.0938327
40955.9,0.999719,0.123885,4,15,0,-40954.8,0.00873084,0.854387,0.0939226
40956.7,0.902438,0.123885,4,31,0,-40952.6,0.00847725,0.857447,0.0927903
40957.3,0.989156,0.123885,4,23,0,-40954.3,0.00837407,0.858158,0.0935851
40957.2,0.997285,0.123885,2,7,0,-40957.1,0.00939611,0.857343,0.0936143
40957.4,0.999581,0.123885,1,3,0,-40957.2,0.00911492,0.857228,0.0936276
40956.8,0.94777,0.123885,3,15,0,-40954.9,0.00849194,0.861513,0.0936286
40956.2,0.722663,0.123885,4,15,0,-40953.5,0.00840657,0.858462,0.0940863
40955.4,0.881285,0.123885,4,15,0,-40953.4,0.00800073,0.860912,0.0940633
40956,0.744371,0.123885,4,15,0,-40951.3,0.00942514,0.862007,0.093292
40956.9,0.996622,0.123885,3,11,0,-40955.6,0.00965261,0.856959,0.0931628
40957.6,1,0.123885,2,7,0,-40956.4,0.00905678,0.857523,0.0932157
40957,0.94872,0.123885,4,15,0,-40956.6,0.00933964,0.859372,0.0936757
40957.4,0.939482,0.123885,4,15,0,-40955.6,0.00843984,0.859506,0.0935661
40957.5,0.95511,0.123885,3,15,0,-40956.4,0.00906714,0.85944,0.0932838
40957.4,0.911625,0.123885,3,15,0,-40955.9,0.00856864,0.859103,0.0936115
40955.8,0.816008,0.123885,3,11,0,-40955.1,0.00978532,0.860807,0.0933043
40957.5,0.997825,0.123885,2,7,0,-40955.4,0.00844436,0.858817,0.0933364
40957.7,0.985493,0.123885,3,15,0,-40955.2,0.00892635,0.857857,0.0934633
40955,0.880412,0.123885,2,7,0,-40950.8,0.00846781,0.864676,0.0933036
40953.5,0.813393,0.123885,4,31,0,-40951.1,0.00962665,0.863843,0.0938941
40955.5,0.941717,0.123885,2,3,0,-40953,0.00891034,0.863012,0.0938469
40957.2,1,0.123885,3,15,0,-40955.3,0.00927494,0.855803,0.0934874
40957.2,0.999455,0.123885,4,15,0,-40956.9,0.0089115,0.85903,0.0937694
40956.8,0.981423,0.123885,2,7,0,-40954.5,0.0087438,0.86034,0.0938638
40956.7,0.962111,0.123885,3,15,0,-40953.3,0.00852751,0.858688,0.0939524
40957.3,0.97782,0.123885,2,7,0,-40956.3,0.00918955,0.858014,0.0937195
40957.7,0.997062,0.123885,3,15,0,-40955.5,0.00884936,0.858023,0.0934025
40955.9,0.911639,0.123885,4,15,0,-40955,0.00878044,0.861591,0.0927059
40955.7,0.990769,0.123885,2,3,0,-40955.6,0.00881268,0.861764,0.0926884
40954.9,0.765861,0.123885,1,3,0,-40954,0.00965319,0.861488,0.0927567
40955.3,0.967523,0.123885,4,15,0,-40954.2,0.010051,0.854854,0.0937686
40955.8,0.978675,0.123885,2,7,0,-40953.9,0.00923928,0.85398,0.0939485
40957.3,0.999713,0.123885,3,7,0,-40955.4,0.00874443,0.857806,0.0937809
40951.9,0.7626,0.123885,3,7,0,-40951.4,0.0072588,0.863755,0.09419
40954.1,1,0.123885,2,3,0,-40952,0.00859522,0.863568,0.0941869
40955.7,0.964742,0.123885,4,15,0,-40949.9,0.00811624,0.863298,0.0933711
40955.7,0.950831,0.123885,4,15,0,-40952.7,0.00829656,0.859284,0.0925516
40956.4,0.999219,0.123885,4,15,0,-40954.7,0.00950749,0.855428,0.0928908
40954.5,0.838956,0.123885,3,7,0,-40954.5,0.00786664,0.854461,0.0928815
40955.5,0.992119,0.123885,4,15,0,-40953.5,0.00780781,0.862834,0.0933183
40955.3,0.999815,0.123885,4,15,0,-40954.9,0.00986065,0.85363,0.0937585
40953.9,0.881913,0.123885,3,7,0,-40953.8,0.0103879,0.853705,0.0937999
40953.9,0.843083,0.123885,2,3,0,-40951.7,0.00772173,0.853608,0.0936211
40952.8,0.864264,0.123885,2,3,0,-40951.3,0.010641,0.853006,0.0937947
40956.2,1,0.123885,3,13,0,-40952.5,0.00808518,0.855305,0.093343
40957.2,0.999554,0.123885,3,11,0,-40955.9,0.00942674,0.85823,0.0935313
40957.6,0.937822,0.123885,4,15,0,-40955.4,0.00912376,0.858812,0.0934473
40957.2,0.99773,0.123885,3,13,0,-40956.8,0.00909363,0.855188,0.0932644
40957.2,0.95209,0.123885,4,15,0,-40956.7,0.00853089,0.860621,0.093197
40956.9,0.635085,0.123885,2,3,0,-40953.6,0.00896788,0.861388,0.0933265
40956.8,0.913587,0.123885,3,7,0,-40955.7,0.00905897,0.861578,0.0933804
40956.4,0.950923,0.123885,4,15,0,-40954.4,0.00812797,0.858052,0.0938902
40956.8,0.998452,0.123885,4,15,0,-40955.6,0.00937266,0.854893,0.0935868
40957.6,0.998269,0.123885,3,11,0,-40955.8,0.00850522,0.858342,0.09346
40955.8,0.97423,0.123885,4,15,0,-40955.7,0.00951926,0.855222,0.0940172
40956.4,0.86537,0.123885,4,15,0,-40951.6,0.00881061,0.854423,0.092966
40957,0.980115,0.123885,3,15,0,-40955.6,0.0088798,0.861012,0.0935777
40957.4,0.995329,0.123885,4,15,0,-40956.7,0.00907219,0.856988,0.093045
40957.7,0.91074,0.123885,3,15,0,-40956.3,0.00873624,0.85833,0.0932723
40957,0.909172,0.123885,3,15,0,-40954,0.00909647,0.856715,0.0938252
40955.8,0.995279,0.123885,3,7,0,-40955.6,0.0089848,0.858846,0.0942183
40956.8,0.998906,0.123885,4,31,0,-40954.5,0.00881085,0.861915,0.093415
40955.8,0.893224,0.123885,3,7,0,-40955.3,0.00918374,0.862965,0.0933119
40956.7,0.994977,0.123885,3,15,0,-40954.7,0.00947262,0.85686,0.0938361
40957.2,0.969281,0.123885,2,7,0,-40956.2,0.00840567,0.857354,0.0936602
40957.2,0.947203,0.123885,2,3,0,-40956.6,0.00933246,0.857249,0.0936709
40957.4,0.90953,0.123885,2,3,0,-40956.4,0.00853911,0.857422,0.0935677
40957.6,0.986641,0.123885,2,3,0,-40957.4,0.00896236,0.857554,0.0935746
40957.5,0.984089,0.123885,4,15,0,-40957.3,0.00912454,0.859254,0.0933264
40956.9,0.851465,0.123885,3,15,0,-40955.4,0.00840257,0.86133,0.0931647
40957.1,1,0.123885,4,15,0,-40956.8,0.00889205,0.855406,0.0936119
# 
#  Elapsed Time: 5.394 seconds (Warm-up)
#                4.768 seconds (Sampling)
#                10.162 seconds (Total)
# 
