# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = lr_model_punitive_model
# start_datetime = 2025-03-18 19:28:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/yg/6cnm4nrd727_h_wts71sw3j40000gn/T/Rtmpi04oWE/standata-cac65c3f9136.json
# init = 2 (Default)
# random
#   seed = 1457
# output
#   file = /Users/Juan/git/Bayesian_Modeling/Assignments/HW1/lr_model_sampling_outputs/lr_model_punitive_run-1.csv
#   diagnostic_file =  (Default)
#   refresh = 50
#   sig_figs = -1 (Default)
#   profile_file = /Users/Juan/git/Bayesian_Modeling/Assignments/HW1/lr_model_sampling_outputs/lr_model_punitive-profile-1.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=lr_model_punitive_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
# Adaptation terminated
# Step size = 0.144615
# Diagonal elements of inverse mass matrix:
# 0.00419036, 0.00541722, 0.00134092, 8.11032e-05, 0.000777152
296.272,0.977461,0.144615,5,31,0,-294.201,0.243143,0.384458,-0.0564406,0.0434655,0.344031
297.917,0.926335,0.144615,4,15,0,-295.103,0.19972,0.322639,-0.000900487,0.0471463,0.356196
297.995,0.997024,0.144615,5,31,0,-295.575,0.180548,0.333749,0.0129952,0.0521769,0.340253
297.906,0.994614,0.144615,5,31,0,-297.315,0.213825,0.302356,0.014223,0.0487936,0.355555
295.567,0.923914,0.144615,4,23,0,-292.602,0.260791,0.327309,-0.0557768,0.041741,0.36359
296.403,0.999155,0.144615,4,31,0,-292.561,0.0840547,0.407223,0.0260827,0.0625501,0.344436
295.661,0.965846,0.144615,5,31,0,-293.599,0.309512,0.277523,-0.0138506,0.0318103,0.359654
294.172,0.911455,0.144615,5,31,0,-292.738,0.301862,0.356131,-0.0359245,0.0323993,0.362381
294.08,0.999238,0.144615,5,31,0,-291.585,0.0886522,0.289244,0.0429106,0.0682689,0.351102
290.139,0.984662,0.144615,5,31,0,-285.325,0.290314,0.388184,-0.0617504,0.0357412,0.383449
293.504,0.997376,0.144615,5,31,0,-286.934,0.114146,0.294351,0.0912261,0.0517936,0.334708
296.397,0.988842,0.144615,5,31,0,-290.01,0.234958,0.284694,0.0411716,0.0370465,0.359432
296.126,0.876144,0.144615,5,31,0,-293.3,0.156628,0.317205,0.0286144,0.0607643,0.356411
296.022,0.997962,0.144615,5,31,0,-294.895,0.232811,0.384161,-0.00328298,0.0387424,0.337986
298.012,0.989408,0.144615,3,15,0,-293.583,0.200027,0.337597,-0.000686322,0.0443719,0.348661
298.164,0.995267,0.144615,4,23,0,-295.352,0.197109,0.36041,0.00884433,0.0426056,0.343897
298.162,0.939313,0.144615,4,31,0,-296.66,0.183229,0.377755,0.00125635,0.0443492,0.350788
296.965,0.815971,0.144615,4,23,0,-294.603,0.179771,0.345831,-0.0226234,0.0533648,0.362104
293.925,0.743698,0.144615,5,31,0,-290.199,0.190682,0.274488,0.101726,0.0426134,0.347363
297.709,0.995114,0.144615,4,31,0,-290.314,0.161365,0.300246,0.028169,0.0540644,0.346999
297.738,0.991299,0.144615,5,31,0,-296.932,0.198,0.293403,-0.00271438,0.0562979,0.352313
297.929,0.99927,0.144615,4,15,0,-296.608,0.199518,0.280796,0.0220458,0.0528097,0.347865
297.567,0.906359,0.144615,2,3,0,-296.946,0.181204,0.279625,0.0224204,0.0524769,0.349122
297.791,0.999707,0.144615,4,23,0,-296.302,0.164315,0.406885,-0.0085943,0.046309,0.350907
294.709,0.996194,0.144615,4,15,0,-293.81,0.135307,0.492149,-0.0462271,0.0496249,0.359457
295.501,0.998828,0.144615,5,31,0,-291.976,0.313643,0.17267,0.00629095,0.0425083,0.342636
297.071,0.999977,0.144615,5,31,0,-293.776,0.144825,0.372954,-0.0119385,0.0580002,0.359154
293.801,0.990736,0.144615,4,31,0,-292.331,0.195446,0.391913,0.0347589,0.0337417,0.32533
294.031,0.987992,0.144615,5,31,0,-290.483,0.242698,0.295046,0.0573581,0.0299253,0.336386
297.685,0.985927,0.144615,4,15,0,-291.305,0.244507,0.283569,-0.00788017,0.0428626,0.349945
296.233,0.978083,0.144615,4,15,0,-295.089,0.258558,0.226519,-0.0207837,0.0505477,0.336311
293.713,0.890026,0.144615,4,15,0,-292.309,0.221523,0.261271,-0.0583167,0.0592527,0.335855
294.167,0.949205,0.144615,5,31,0,-291.417,0.177474,0.431914,0.0528044,0.0366379,0.356115
296.725,0.999239,0.144615,4,15,0,-292.138,0.162115,0.420557,0.0411128,0.0407757,0.349253
290.001,0.964405,0.144615,4,15,0,-287.98,0.107153,0.346965,0.15482,0.0384831,0.355339
295.698,0.981124,0.144615,5,31,0,-287.327,0.264301,0.311667,-0.04921,0.0472661,0.367073
297.759,0.884699,0.144615,5,31,0,-293.102,0.117495,0.392973,0.0161537,0.055593,0.348246
298.143,0.997955,0.144615,5,31,0,-296.66,0.185501,0.314867,0.000742558,0.0543731,0.344667
296.947,0.973833,0.144615,4,15,0,-295.076,0.138841,0.426815,-0.00765264,0.0498753,0.337092
297.827,0.979993,0.144615,4,15,0,-296.54,0.168321,0.393962,-0.010975,0.0475335,0.343471
297.849,0.980791,0.144615,4,31,0,-296.039,0.232238,0.303465,0.00458832,0.0443737,0.357783
296.13,0.992321,0.144615,4,15,0,-294.642,0.206642,0.372074,-0.0640851,0.0536031,0.345098
290.71,0.987611,0.144615,4,15,0,-289.728,0.160218,0.204952,0.134005,0.0501386,0.348297
292.387,0.998527,0.144615,3,7,0,-289.91,0.184856,0.204229,0.114684,0.0465258,0.351672
292.623,0.931528,0.144615,3,7,0,-291.06,0.19616,0.201859,0.109448,0.0450132,0.348861
294.152,0.988491,0.144615,4,31,0,-290.377,0.154264,0.417129,-0.0683073,0.0582514,0.360977
294.421,0.996776,0.144615,5,31,0,-292.436,0.234116,0.297332,0.057962,0.0358142,0.331352
295.551,0.999834,0.144615,4,31,0,-292.496,0.273041,0.259587,0.0410363,0.0335372,0.341827
295.517,0.999702,0.144615,5,31,0,-292.053,0.163564,0.452848,-0.0355803,0.0477854,0.334547
295.981,0.996909,0.144615,5,31,0,-291.674,0.168667,0.247082,0.0340442,0.061842,0.340917
296.654,0.997723,0.144615,4,31,0,-294.371,0.178561,0.269047,0.00380333,0.0611965,0.340468
294.447,0.926332,0.144615,5,31,0,-293.018,0.29738,0.322457,-0.00235571,0.0306802,0.365179
297.473,0.998831,0.144615,4,31,0,-290.622,0.127751,0.334942,0.032367,0.0592116,0.347715
294.332,0.98755,0.144615,4,15,0,-293.592,0.139991,0.478012,0.0560352,0.031542,0.351992
295.336,0.983009,0.144615,5,31,0,-291.979,0.259457,0.176771,-0.0201656,0.058349,0.34657
295.898,0.907356,0.144615,5,31,0,-292.166,0.113708,0.489803,0.0390986,0.0411866,0.349791
297.316,0.999787,0.144615,5,31,0,-295.378,0.159686,0.427425,0.0223255,0.0418535,0.343299
297.633,0.971878,0.144615,5,31,0,-295.885,0.128989,0.404,0.00474553,0.0549458,0.342632
297.387,0.994515,0.144615,5,31,0,-295.832,0.109232,0.382617,0.0257771,0.0581082,0.34282
