# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = lr_model_punitive_model
# start_datetime = 2025-03-18 19:28:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/yg/6cnm4nrd727_h_wts71sw3j40000gn/T/Rtmpi04oWE/standata-cac65c3f9136.json
# init = 2 (Default)
# random
#   seed = 1457
# output
#   file = /Users/Juan/git/Bayesian_Modeling/Assignments/HW1/lr_model_sampling_outputs/lr_model_punitive_run-4.csv
#   diagnostic_file =  (Default)
#   refresh = 50
#   sig_figs = -1 (Default)
#   profile_file = /Users/Juan/git/Bayesian_Modeling/Assignments/HW1/lr_model_sampling_outputs/lr_model_punitive-profile-4.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=lr_model_punitive_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
# Adaptation terminated
# Step size = 0.19314
# Diagonal elements of inverse mass matrix:
# 0.00379066, 0.00511209, 0.00149912, 7.57516e-05, 0.000783534
292.038,0.914503,0.19314,4,15,0,-290.808,0.13035,0.226727,0.0686051,0.0614095,0.371606
294.701,0.99128,0.19314,4,15,0,-289.249,0.272573,0.238183,-0.0291551,0.055424,0.364146
294.035,0.831264,0.19314,2,3,0,-293.368,0.240882,0.235443,-0.0394011,0.051831,0.36294
295.984,0.936951,0.19314,4,15,0,-291.244,0.210615,0.333379,-0.0624109,0.0563314,0.343517
296.126,0.999433,0.19314,4,31,0,-293.712,0.225217,0.315839,-0.0584453,0.0562634,0.341313
296.126,0.938995,0.19314,4,15,0,-295.163,0.217105,0.308583,-0.0477787,0.0589187,0.34173
297.27,0.99887,0.19314,4,31,0,-295.847,0.234572,0.28631,-0.0333411,0.0545026,0.345305
296.644,0.997884,0.19314,4,15,0,-295.418,0.216714,0.361545,-0.000879695,0.0413081,0.331173
295.491,0.749652,0.19314,5,31,0,-291.718,0.0847152,0.38879,0.0673287,0.0572648,0.335241
295.535,0.998472,0.19314,4,31,0,-291.718,0.181027,0.290986,-0.0385267,0.0652618,0.347723
297.112,0.999863,0.19314,4,15,0,-293.679,0.102984,0.396222,0.0463192,0.0525691,0.357999
295.406,0.993094,0.19314,4,15,0,-294.746,0.0628361,0.484316,0.0457671,0.0501662,0.337352
296.25,0.999089,0.19314,4,15,0,-293.335,0.107948,0.314813,0.0465292,0.0638085,0.351287
297.295,0.99723,0.19314,4,15,0,-295.093,0.17681,0.277127,0.0500647,0.0520276,0.353564
297.139,0.862593,0.19314,4,31,0,-295.814,0.213988,0.247275,0.0344045,0.0481722,0.355712
297.098,0.986567,0.19314,5,31,0,-295.878,0.203259,0.332399,0.000349927,0.0446681,0.364137
297.124,0.989042,0.19314,4,31,0,-296.079,0.238292,0.267189,0.0176646,0.0434438,0.361065
291.866,0.794338,0.19314,4,31,0,-290.287,0.210484,0.410364,0.0725341,0.0269624,0.348269
294.176,0.947848,0.19314,4,15,0,-289.818,0.249868,0.298768,-0.0432724,0.0559242,0.367431
292.875,0.886999,0.19314,4,15,0,-290.225,0.2453,0.347445,-0.0540445,0.0498733,0.379377
292.35,0.837358,0.19314,5,31,0,-288.386,0.255908,0.310472,-0.024541,0.0344704,0.374869
296.377,0.961142,0.19314,5,31,0,-288.616,0.140944,0.30679,0.00929804,0.0633981,0.33942
295.835,0.610154,0.19314,3,15,0,-292.638,0.211582,0.389393,-0.00554493,0.0464,0.352268
295.632,0.957043,0.19314,4,15,0,-294.535,0.133184,0.416845,0.0173476,0.0418185,0.348925
297.683,0.921436,0.19314,4,31,0,-294.721,0.219891,0.257227,0.0186589,0.0480296,0.346859
296.33,0.991642,0.19314,5,31,0,-295.61,0.076059,0.479758,0.0175621,0.0546268,0.353565
298.202,0.961978,0.19314,4,15,0,-295.773,0.162329,0.391103,0.00228311,0.0485029,0.34513
295.342,0.730673,0.19314,3,15,0,-294.714,0.199812,0.438485,-0.0132741,0.0430836,0.346664
296.315,0.949583,0.19314,4,31,0,-293.169,0.164852,0.431714,-0.017683,0.051134,0.35708
295.154,0.971079,0.19314,4,15,0,-293.429,0.0995122,0.456505,-0.0303859,0.0622102,0.348542
294.187,0.997468,0.19314,4,15,0,-292.976,0.122038,0.41515,-0.0479452,0.0655192,0.341241
295.966,0.999283,0.19314,4,15,0,-291.934,0.14081,0.392866,-0.0401453,0.0614222,0.353512
296.569,0.994463,0.19314,4,15,0,-294.676,0.114991,0.377428,0.000685686,0.0639523,0.34723
296.302,0.919284,0.19314,4,15,0,-294.828,0.127542,0.43413,0.0543063,0.0409825,0.339851
297.332,0.985457,0.19314,4,15,0,-292.913,0.16616,0.424948,-0.0224828,0.0471494,0.34421
294.604,0.720088,0.19314,4,15,0,-292.883,0.220677,0.355939,0.059507,0.0346462,0.352513
294.602,0.952561,0.19314,4,15,0,-292.293,0.181924,0.340582,-0.046812,0.0534578,0.338127
294.671,0.997056,0.19314,4,15,0,-291.729,0.144725,0.432776,-0.0300262,0.060003,0.353816
296.172,0.934184,0.19314,4,15,0,-293.516,0.163446,0.309527,-0.0050542,0.0541779,0.348282
296.838,0.960324,0.19314,4,23,0,-294.88,0.248854,0.27179,-0.0239647,0.045606,0.339479
297.528,0.991529,0.19314,4,15,0,-296.466,0.241191,0.280628,-0.0030138,0.0486533,0.339319
296.65,0.952124,0.19314,4,31,0,-295.049,0.201096,0.361989,-0.00891828,0.0493893,0.332893
296.458,0.995471,0.19314,4,31,0,-293.134,0.15218,0.376177,0.0110661,0.0492938,0.329491
294.921,0.936085,0.19314,4,15,0,-289.21,0.198731,0.467365,-0.0285638,0.0332223,0.352921
294.544,0.839144,0.19314,4,31,0,-292.249,0.163691,0.507252,-0.020628,0.0358909,0.356356
294.044,0.99897,0.19314,5,31,0,-289.442,0.0974083,0.287074,0.0448255,0.0712857,0.344273
296.354,0.879007,0.19314,4,15,0,-292.148,0.102301,0.402768,-0.00122115,0.0575138,0.352994
297.035,0.99639,0.19314,4,15,0,-294.538,0.212253,0.354479,0.035378,0.0359953,0.343791
296.259,0.930062,0.19314,4,15,0,-295.472,0.217318,0.402895,0.0148463,0.0325909,0.343566
294.391,0.927896,0.19314,5,31,0,-289.985,0.242654,0.234617,-0.0556646,0.0589777,0.36283
295.934,0.999172,0.19314,4,15,0,-293.105,0.123117,0.40392,0.0671575,0.0470218,0.337109
296.588,0.890346,0.19314,4,19,0,-292.854,0.250076,0.260485,0.00963121,0.0392652,0.348912
294.466,0.955806,0.19314,4,15,0,-292.799,0.184846,0.333897,-0.0163562,0.061281,0.367717
297.195,0.927568,0.19314,4,15,0,-293.152,0.153203,0.412271,-0.0133888,0.0543567,0.348384
296.334,0.995127,0.19314,4,15,0,-295.659,0.158887,0.343222,0.0607094,0.0411527,0.341005
295.298,0.999326,0.19314,4,15,0,-294.401,0.113936,0.359633,0.0894162,0.043999,0.346916
296.392,0.960356,0.19314,4,15,0,-293.134,0.144044,0.414632,0.0531478,0.0444334,0.343211
296.335,0.996694,0.19314,4,15,0,-295.239,0.121074,0.441218,-0.00899342,0.0576717,0.346813
297.555,0.982713,0.19314,4,15,0,-293.933,0.148427,0.317696,0.030993,0.0533952,0.352163
296.544,0.999041,0.19314,4,15,0,-295.85,0.127464,0.351633,0.0757051,0.0462226,0.345731
296.773,0.914181,0.19314,4,15,0,-295.679,0.132461,0.369137,0.067683,0.0497918,0.349198
295.991,0.998463,0.19314,4,15,0,-295.066,0.174504,0.345778,-0.0397,0.062486,0.354941
297.855,0.990636,0.19314,4,15,0,-294.995,0.230678,0.310814,-0.00684711,0.0468088,0.339153
293.388,0.819859,0.19314,4,15,0,-291.641,0.0860799,0.415571,0.102708,0.0483114,0.366315
296.562,0.958085,0.19314,4,15,0,-291.729,0.182221,0.39905,0.0256102,0.0438648,0.356637
295.026,0.94517,0.19314,4,15,0,-292.287,0.215534,0.385633,0.00402015,0.0402287,0.372308
296.799,0.880113,0.19314,4,15,0,-291.016,0.235361,0.335357,0.000980754,0.0414723,0.36469
296.904,0.969395,0.19314,4,31,0,-295.365,0.240113,0.272601,-0.0388113,0.0559528,0.347206
295.874,0.717926,0.19314,4,15,0,-294.163,0.228236,0.304113,0.0383461,0.0445427,0.340868
292.943,0.996442,0.19314,4,15,0,-291.091,0.162301,0.474633,-0.0672638,0.0453581,0.339863
296.241,0.999044,0.19314,4,15,0,-288.903,0.181406,0.385249,-0.0297845,0.0560135,0.341488
297.43,1,0.19314,4,15,0,-295.757,0.218563,0.319634,-0.0104555,0.0430625,0.352487
297.889,0.983007,0.19314,2,7,0,-296.941,0.232989,0.334831,-0.00375177,0.0420543,0.354936
295.784,0.865186,0.19314,4,15,0,-293.663,0.153404,0.448869,0.0101122,0.0377929,0.338365
296.852,0.895032,0.19314,4,15,0,-293.976,0.152731,0.356442,0.0586255,0.0488232,0.342188
296.287,0.998944,0.19314,4,15,0,-294.82,0.210566,0.283843,0.0547318,0.0388399,0.343098
295.782,0.952297,0.19314,5,31,0,-294.819,0.247454,0.305475,-0.0690763,0.0515434,0.356962
297.276,0.988011,0.19314,4,15,0,-294.35,0.237713,0.236346,-0.00165108,0.0532259,0.354758
296.727,0.591186,0.19314,4,15,0,-293.443,0.289939,0.201961,-0.000144203,0.0453911,0.348028
295.409,0.949919,0.19314,5,31,0,-293.939,0.0864355,0.454343,-0.0111389,0.0604634,0.338619
296.44,0.955374,0.19314,5,31,0,-293.531,0.21422,0.347159,0.0494459,0.035186,0.346372
294.892,0.999504,0.19314,4,15,0,-293.368,0.339401,0.253461,-0.0760708,0.0422048,0.351864
296.336,0.884022,0.19314,5,31,0,-292.404,0.11173,0.414001,0.0573084,0.0500121,0.337621
296.479,0.958873,0.19314,4,15,0,-293.868,0.165707,0.461357,-0.0100685,0.0412304,0.356448
294.623,0.722719,0.19314,4,15,0,-291.115,0.174579,0.249561,-0.0223145,0.0686586,0.349197
293.894,0.809395,0.19314,4,31,0,-289.727,0.273332,0.188475,-0.0152512,0.0602535,0.35156
293.398,0.989284,0.19314,4,15,0,-290.549,0.271962,0.31049,0.00868704,0.0254753,0.344803
294.156,0.999571,0.19314,4,15,0,-290.965,0.267356,0.213058,-0.00739148,0.0567016,0.336835
295.472,0.984456,0.19314,4,31,0,-291.378,0.174811,0.337088,0.0105956,0.0581052,0.334911
296.247,1,0.19314,4,31,0,-294.288,0.210518,0.26465,-0.0137189,0.0519507,0.357606
294.341,0.94375,0.19314,4,15,0,-293.119,0.263386,0.176194,0.0109551,0.0459677,0.359428
298.142,0.978313,0.19314,4,15,0,-294.188,0.198954,0.338592,0.0129818,0.0428917,0.347425
298.113,0.982853,0.19314,4,31,0,-294.689,0.236064,0.28651,0.00777107,0.0448248,0.344962
297.916,0.962795,0.19314,5,31,0,-297.384,0.156209,0.332845,0.0334337,0.0536752,0.343236
297.98,0.999937,0.19314,4,15,0,-297.456,0.177485,0.368312,-0.00382966,0.0496202,0.339046
296.107,0.882522,0.19314,4,15,0,-295.245,0.1599,0.275786,0.00453564,0.0629817,0.33975
294.247,0.981214,0.19314,4,15,0,-293.298,0.204906,0.220298,-0.0108224,0.0629175,0.332538
294.797,0.976944,0.19314,4,15,0,-292.904,0.256351,0.376128,0.000247149,0.0275539,0.36262
295.74,0.980124,0.19314,4,15,0,-293.854,0.210093,0.235448,-0.0128067,0.0598037,0.336996
296.525,0.999997,0.19314,4,31,0,-292.731,0.124171,0.299689,0.0347206,0.0622463,0.349967
295.176,0.810505,0.19314,4,15,0,-293.641,0.121733,0.269801,0.0432207,0.0669069,0.345689
294.656,0.876949,0.19314,4,31,0,-288.098,0.0968846,0.369626,0.085802,0.0505537,0.331667
297.81,0.995193,0.19314,4,15,0,-294.161,0.118668,0.378764,0.0358235,0.0529433,0.349206
296.03,0.910951,0.19314,4,15,0,-294.671,0.11952,0.369368,0.0668569,0.0454522,0.359355
297.206,0.983007,0.19314,4,15,0,-295.362,0.146182,0.422169,0.0132215,0.0500766,0.342762
297.341,1,0.19314,4,15,0,-296.381,0.103509,0.416942,0.0156348,0.0565533,0.344341
296.809,0.407158,0.19314,4,15,0,-291.362,0.119448,0.413671,0.0622222,0.046853,0.346862
298.125,0.996541,0.19314,5,31,0,-295.933,0.222,0.302449,-0.0141672,0.0481148,0.349543
296.473,0.907121,0.19314,4,23,0,-295.779,0.0900457,0.358634,0.0479815,0.0577734,0.349439
296.886,0.989014,0.19314,4,15,0,-294.755,0.0870612,0.383672,0.0473947,0.0596862,0.349372
297.32,0.583224,0.19314,3,11,0,-293.374,0.127362,0.383221,0.0111943,0.0532245,0.357258
297.186,0.995814,0.19314,4,15,0,-296.469,0.123868,0.377215,0.04845,0.0478424,0.355532
296.274,0.740542,0.19314,4,15,0,-293.864,0.170671,0.453792,-0.0132887,0.0423043,0.360757
297.556,0.986861,0.19314,4,15,0,-295.26,0.106051,0.399799,0.0391256,0.0547083,0.347392
297.566,0.89161,0.19314,4,31,0,-295.773,0.230891,0.291891,0.0190823,0.0447541,0.338933
296.144,0.8664,0.19314,4,15,0,-294.691,0.267379,0.354355,-0.0414796,0.035721,0.358371
296.346,0.731187,0.19314,4,31,0,-291.459,0.077593,0.435033,0.0174298,0.0591574,0.358054
296.877,0.81227,0.19314,4,31,0,-293.823,0.161717,0.323154,-0.000755362,0.0544243,0.359485
296.674,0.896862,0.19314,4,15,0,-294.599,0.103136,0.401918,0.0358618,0.0578407,0.358495
297.453,0.996111,0.19314,4,15,0,-296.035,0.133067,0.37783,0.0036225,0.0547185,0.340934
294.584,0.891936,0.19314,4,15,0,-292.318,0.135695,0.252903,0.0758103,0.0570494,0.339151
297.247,0.961836,0.19314,4,15,0,-293.63,0.168631,0.365617,-0.00456232,0.0498305,0.362923
296.287,0.971122,0.19314,5,31,0,-295.038,0.0966727,0.356971,0.0690394,0.0539742,0.357875
295.783,0.48541,0.19314,4,15,0,-290.985,0.148839,0.427542,-0.0201057,0.0448049,0.353233
297.498,0.884192,0.19314,2,3,0,-294.99,0.159313,0.430308,-0.010304,0.0459772,0.352697
295.646,0.843008,0.19314,4,15,0,-294.316,0.102796,0.423255,0.0589515,0.0490585,0.367027
297.789,0.935137,0.19314,4,15,0,-294.827,0.147972,0.403572,0.0162345,0.0451054,0.347326
297.069,0.930846,0.19314,4,15,0,-296.061,0.182478,0.391382,-0.0143096,0.0475674,0.333942
295.934,0.99405,0.19314,4,15,0,-295.066,0.17907,0.430569,-0.0525146,0.0496419,0.341018
295.896,0.979295,0.19314,4,15,0,-294.492,0.16273,0.339419,0.0782378,0.0419213,0.360122
293.089,0.945337,0.19314,4,15,0,-292.192,0.0467679,0.457997,-0.00608748,0.0676927,0.335443
294.247,0.724995,0.19314,4,15,0,-289.501,0.265412,0.231776,0.0374442,0.0339114,0.361836
296.504,0.859943,0.19314,4,15,0,-292.582,0.272897,0.287601,-0.0517203,0.0460932,0.33876
296.092,0.765818,0.19314,5,31,0,-293.785,0.183112,0.338497,0.0569841,0.0460932,0.341038
296.348,0.998803,0.19314,4,15,0,-294.018,0.165651,0.4107,0.0531408,0.0372217,0.345106
296.951,0.997992,0.19314,4,15,0,-294.87,0.209607,0.396715,-0.00254346,0.0354335,0.346328
294.794,0.916907,0.19314,4,15,0,-290.718,0.229475,0.316375,-0.0322571,0.0478942,0.323934
296.469,0.995368,0.19314,4,15,0,-293.79,0.251937,0.303136,0.000963723,0.0379043,0.333381
298.154,0.694609,0.19314,4,15,0,-294.729,0.180172,0.318564,-0.00134239,0.0545273,0.347643
296.644,0.988043,0.19314,4,15,0,-295.381,0.180874,0.389383,-0.0349349,0.0508216,0.362578
294.946,0.78396,0.19314,4,15,0,-293.157,0.176435,0.439997,-0.0648859,0.0540321,0.353792
296.617,1,0.19314,4,15,0,-293.486,0.120741,0.462295,-0.00910544,0.0533199,0.346222
297.129,0.992899,0.19314,4,15,0,-295.799,0.12001,0.389224,0.0519417,0.0478277,0.339905
295.848,0.997652,0.19314,5,31,0,-294.409,0.297218,0.308244,-0.042524,0.0381898,0.36248
298.142,0.980882,0.19314,4,15,0,-295.324,0.156421,0.334502,0.0295342,0.0509416,0.348878
295.912,0.74661,0.19314,4,15,0,-293.829,0.142929,0.291696,0.0242986,0.0603745,0.334637
296.169,0.786931,0.19314,4,15,0,-293.535,0.194271,0.408765,-0.0266478,0.0502972,0.349376
295.17,0.981314,0.19314,5,31,0,-289.809,0.0773362,0.419513,0.067222,0.0580881,0.354608
293.584,0.952479,0.19314,4,15,0,-291.722,0.0962608,0.398414,0.0131827,0.0652759,0.373518
294.668,0.928504,0.19314,4,15,0,-287.495,0.1148,0.29672,0.0852318,0.0515451,0.352445
295.789,0.987208,0.19314,3,15,0,-287.449,0.315825,0.183041,-0.0180447,0.0426263,0.354162
296.696,0.994684,0.19314,4,31,0,-293.388,0.135179,0.474568,0.00277101,0.0435965,0.345591
296.542,0.975222,0.19314,4,31,0,-293.894,0.287928,0.259493,0.0046102,0.0356502,0.356673
296.389,0.926823,0.19314,4,31,0,-288.968,0.241808,0.239502,0.0278485,0.0437473,0.362645
296.378,0.932764,0.19314,5,31,0,-294.024,0.109549,0.427828,0.0500412,0.0449696,0.337525
295.651,0.991062,0.19314,4,31,0,-292.158,0.247269,0.406568,-0.0590818,0.0382875,0.346505
297.459,0.83604,0.19314,4,15,0,-291.716,0.237112,0.272071,0.0149427,0.0460015,0.337863
297.207,0.926307,0.19314,3,7,0,-296.838,0.24148,0.267227,0.0124505,0.0460056,0.335938
296.546,0.71149,0.19314,5,31,0,-293.829,0.223433,0.403135,-0.00983635,0.0335043,0.350882
297.553,0.957797,0.19314,4,15,0,-294.492,0.184585,0.291544,0.0227611,0.0532608,0.337717
294.212,0.984072,0.19314,4,15,0,-293.166,0.0980517,0.522592,0.0217439,0.042496,0.334332
295.314,0.995415,0.19314,4,15,0,-293.18,0.0872483,0.497689,0.0338506,0.0457839,0.336452
295.156,0.960956,0.19314,4,15,0,-293.062,0.035489,0.443912,0.0549168,0.0601799,0.340444
296.103,0.966017,0.19314,5,31,0,-294.872,0.321793,0.206381,-0.0276311,0.0423208,0.343637
296.052,0.919864,0.19314,4,31,0,-294.323,0.0562011,0.472563,0.0410064,0.0530584,0.352069
294.841,0.923828,0.19314,4,15,0,-292.592,0.0528558,0.414048,0.0920396,0.0537976,0.340382
294.47,0.584437,0.19314,5,31,0,-288.851,0.170017,0.376424,-0.0633463,0.0575662,0.33856
295.679,0.99849,0.19314,4,31,0,-291.906,0.171392,0.472132,-0.043865,0.0455763,0.351887
297.796,0.994272,0.19314,4,15,0,-294.991,0.214745,0.264521,0.00390173,0.0514882,0.351654
295.887,0.619386,0.19314,4,15,0,-291.088,0.294029,0.241412,-0.0469526,0.0431833,0.354699
296.456,0.960621,0.19314,5,31,0,-293.855,0.288365,0.278292,-0.0597607,0.04698,0.352414
297.502,0.902513,0.19314,4,15,0,-295.733,0.206714,0.300452,0.0412656,0.0413766,0.346768
296.942,0.927245,0.19314,5,31,0,-296.179,0.20841,0.339402,-0.0300123,0.0551359,0.343753
294.32,0.907199,0.19314,4,15,0,-292.735,0.0639246,0.497152,0.082913,0.0433791,0.34709
294.697,0.810292,0.19314,4,15,0,-291.274,0.136482,0.485444,0.0403612,0.0404045,0.349764
295.02,0.985642,0.19314,5,31,0,-292.378,0.13888,0.295723,0.0194063,0.0585169,0.366097
295.833,0.972365,0.19314,4,15,0,-294.375,0.180047,0.306235,0.00835253,0.0601316,0.363385
294.931,0.976962,0.19314,4,15,0,-293.654,0.164943,0.29956,0.0367892,0.0561337,0.374381
296.15,0.995056,0.19314,4,15,0,-289.982,0.134611,0.47283,-0.0188643,0.0500087,0.357486
295.011,0.992863,0.19314,4,15,0,-293.041,0.158146,0.410957,0.0647194,0.0327473,0.357409
296.66,0.780194,0.19314,4,15,0,-293.029,0.128144,0.410238,-0.00338268,0.0501381,0.354936
298.377,0.997606,0.19314,4,15,0,-296.331,0.19916,0.319487,0.00429696,0.0504052,0.350844
297.83,0.948448,0.19314,4,15,0,-297.608,0.180923,0.381828,0.00499208,0.046957,0.339308
298.017,0.986217,0.19314,3,15,0,-295.716,0.196229,0.348573,-0.0135693,0.0514814,0.353004
297.171,0.982428,0.19314,4,15,0,-296.899,0.197269,0.303643,0.0313181,0.0480096,0.333977
298.07,0.767021,0.19314,5,31,0,-293.849,0.17383,0.323859,0.00833524,0.0553459,0.344771
298.133,0.995868,0.19314,5,31,0,-297.642,0.213258,0.358373,0.00193875,0.0415942,0.349253
297.857,0.945884,0.19314,4,15,0,-296.307,0.217842,0.359937,0.00298319,0.0408996,0.342814
297.651,0.9911,0.19314,4,15,0,-296.467,0.208631,0.383145,-0.0159875,0.041797,0.342098
295.977,0.940556,0.19314,4,15,0,-294.532,0.153928,0.260713,0.0453932,0.0593123,0.338247
296.707,0.992306,0.19314,4,15,0,-295.486,0.158068,0.282059,0.0476257,0.0562735,0.338421
297.064,0.792571,0.19314,5,31,0,-293.121,0.238712,0.26275,0.0423644,0.0410294,0.34858
297.268,0.998898,0.19314,5,31,0,-295.686,0.153765,0.423653,-0.0182892,0.050451,0.341241
295.411,0.82819,0.19314,4,15,0,-294.289,0.178627,0.416254,0.0452702,0.0375932,0.360761
295.103,0.926798,0.19314,5,31,0,-293.136,0.271751,0.336391,0.00877273,0.035225,0.341552
294.596,0.972677,0.19314,5,31,0,-292.163,0.105495,0.375685,0.0396474,0.0641174,0.35978
292.812,0.77739,0.19314,4,15,0,-290.829,0.13268,0.370765,-0.0265506,0.0534769,0.360535
292.437,0.981432,0.19314,4,31,0,-290.398,0.308779,0.302396,0.0162665,0.0329614,0.3509
297.127,0.998583,0.19314,4,31,0,-291.852,0.197463,0.374354,0.00940042,0.0468611,0.35226
297.924,0.996601,0.19314,4,19,0,-296.651,0.186836,0.37205,0.0144307,0.0464692,0.351135
296.657,0.970648,0.19314,4,15,0,-295.943,0.20015,0.311304,0.0588703,0.0397832,0.341169
296.579,0.746005,0.19314,4,15,0,-293.919,0.147377,0.401814,0.00166018,0.0566457,0.348273
297.294,0.831771,0.19314,3,11,0,-293.949,0.157111,0.381023,0.0450517,0.0414334,0.355172
295.17,0.845318,0.19314,4,15,0,-293.198,0.227644,0.350767,0.054729,0.0294908,0.350751
293.115,0.659795,0.19314,4,15,0,-286.516,0.0409809,0.532011,0.000877051,0.0603528,0.337201
290.849,0.996978,0.19314,3,7,0,-290.185,0.050909,0.554238,-0.0253999,0.0586018,0.330639
296.16,0.99098,0.19314,4,15,0,-286.422,0.0930006,0.431604,0.0183769,0.0562414,0.333978
298.249,0.99862,0.19314,4,15,0,-295.211,0.199828,0.328765,0.0189748,0.0449372,0.342745
297.088,0.746601,0.19314,4,15,0,-295.806,0.143702,0.35951,0.0275251,0.0493464,0.335599
296.489,0.692356,0.19314,3,11,0,-293.404,0.174155,0.39293,0.0125017,0.0504624,0.345378
296.981,0.981144,0.19314,4,15,0,-295.388,0.224658,0.362572,0.019399,0.0370585,0.341825
295.675,0.944753,0.19314,4,15,0,-293.83,0.222831,0.375691,-0.0575035,0.0524214,0.343673
295.389,1,0.19314,4,31,0,-293.772,0.27344,0.286551,-0.0634956,0.0537392,0.346011
296.197,0.99061,0.19314,4,15,0,-294.176,0.248968,0.354696,0.0090404,0.0359819,0.358389
297.411,0.996288,0.19314,4,15,0,-295.64,0.213268,0.360993,0.0231001,0.040046,0.348123
297.791,0.954618,0.19314,4,31,0,-296.659,0.229061,0.286609,0.00396788,0.0489088,0.356608
297.264,0.970268,0.19314,4,15,0,-297.002,0.259174,0.27774,0.00161437,0.044293,0.357706
297.629,0.956025,0.19314,4,23,0,-296.516,0.182854,0.326183,0.0155779,0.046068,0.354808
295.639,0.801067,0.19314,3,15,0,-293.166,0.214708,0.258648,0.0319971,0.055583,0.345594
290.081,0.512803,0.19314,2,7,0,-287.865,0.23203,0.286728,0.0269462,0.0558721,0.344303
298.138,1,0.19314,3,11,0,-291.536,0.204557,0.321626,0.0247282,0.0460881,0.348616
298.258,0.99774,0.19314,4,15,0,-297.72,0.188864,0.320548,0.00795971,0.048648,0.346696
297.154,0.977374,0.19314,4,23,0,-296.65,0.212165,0.341073,-0.00240825,0.0411578,0.360411
298.128,0.989833,0.19314,4,15,0,-295.843,0.161322,0.361625,0.0133721,0.0512176,0.340436
296.076,0.984673,0.19314,4,15,0,-295.36,0.110024,0.439846,0.0155563,0.0520977,0.367125
295.596,0.969105,0.19314,4,31,0,-293.622,0.249645,0.214042,0.0371362,0.0470249,0.334508
296.446,0.985343,0.19314,4,15,0,-292.93,0.248111,0.326243,-0.0585829,0.0496193,0.35849
296.444,0.877601,0.19314,5,31,0,-293.958,0.111096,0.352677,0.0793762,0.0503995,0.344531
295.634,0.998848,0.19314,4,15,0,-294.367,0.0794565,0.457651,0.0740976,0.0441225,0.34858
295.455,0.832456,0.19314,3,7,0,-294.43,0.0971407,0.455064,0.0645369,0.0484804,0.346146
296.74,0.949247,0.19314,2,3,0,-295.26,0.0841535,0.439535,0.0533023,0.0492279,0.346111
293.659,0.768145,0.19314,4,15,0,-291.688,0.162946,0.304636,0.0963184,0.0480396,0.338337
293.911,1,0.19314,4,15,0,-293.213,0.155984,0.407446,-0.0644159,0.0552194,0.360738
296.564,0.962075,0.19314,4,15,0,-293.009,0.231587,0.355684,-0.0324515,0.0489373,0.356133
297.301,0.987241,0.19314,4,31,0,-295.601,0.158387,0.319248,-0.0010221,0.056913,0.343421
295.286,0.987808,0.19314,4,15,0,-294.308,0.10663,0.37523,0.0882213,0.0510027,0.360252
297.127,0.99975,0.19314,4,15,0,-294.337,0.15953,0.339831,0.0647945,0.043449,0.348671
296.395,0.989333,0.19314,4,15,0,-294.973,0.132335,0.384622,-0.0241845,0.060841,0.341605
295.981,0.996678,0.19314,5,31,0,-293.898,0.111026,0.401527,0.0770173,0.0431211,0.355977
294.896,0.912,0.19314,4,15,0,-293.188,0.0997067,0.482916,0.0503998,0.044193,0.365294
298.005,0.901485,0.19314,4,23,0,-293.836,0.195741,0.30599,0.0094628,0.0479618,0.351528
296.963,0.856789,0.19314,3,15,0,-295.964,0.189346,0.333326,-0.000182744,0.056343,0.348472
295.687,0.871157,0.19314,4,19,0,-294.85,0.247494,0.282346,-0.0217083,0.0406216,0.35367
295.089,0.979837,0.19314,5,31,0,-293.591,0.070373,0.402801,0.0377377,0.0557174,0.340912
294.508,0.999509,0.19314,4,31,0,-292.721,0.119003,0.325301,0.0768207,0.0470907,0.341024
296.686,0.97841,0.19314,4,15,0,-293.579,0.181681,0.322463,0.0607418,0.0421578,0.338552
296.925,0.818684,0.19314,4,15,0,-294.569,0.149116,0.321497,0.0178719,0.0554545,0.336036
297.345,0.999227,0.19314,4,15,0,-296.662,0.168517,0.347256,0.0228381,0.0526581,0.337032
297.337,0.989102,0.19314,3,15,0,-289.098,0.141348,0.408795,-0.015712,0.0523125,0.344925
295.652,0.998236,0.19314,4,15,0,-295.044,0.0914547,0.493715,-0.00780221,0.0510371,0.343216
295.313,0.745475,0.19314,4,15,0,-293.028,0.160518,0.319824,0.0409776,0.0592132,0.353341
