# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = lr_model_punitive_model
# start_datetime = 2025-03-13 21:35:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/yg/6cnm4nrd727_h_wts71sw3j40000gn/T/Rtmpj1WxrP/standata-700158b1c6c4.json
# init = 2 (Default)
# random
#   seed = 1457
# output
#   file = /Users/Juan/git/Bayesian_Modeling/Assignments/HW1/lr_model_sampling_outputs/lr_model_punitive_run-2.csv
#   diagnostic_file =  (Default)
#   refresh = 50
#   sig_figs = -1 (Default)
#   profile_file = /Users/Juan/git/Bayesian_Modeling/Assignments/HW1/lr_model_sampling_outputs/lr_model_punitive-profile-2.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=lr_model_punitive_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
# Adaptation terminated
# Step size = 0.152048
# Diagonal elements of inverse mass matrix:
# 0.00390571, 0.0054654, 0.00121953, 8.78946e-05, 0.000891193
294.937,0.9942,0.152048,5,31,0,-293.307,0.157133,0.423539,-0.0248721,0.0422957,0.353077
297.477,0.929082,0.152048,4,19,0,-291.925,0.26128,0.227437,0.0144469,0.0435167,0.350234
297.888,0.984932,0.152048,5,31,0,-295.883,0.156315,0.422419,-0.0189233,0.0501984,0.348476
293.806,0.984474,0.152048,4,15,0,-293.261,0.171036,0.524336,-0.0133531,0.0312092,0.348985
296.76,0.959032,0.152048,4,15,0,-291.692,0.141425,0.423267,0.00225079,0.0464459,0.333282
295.384,0.958613,0.152048,4,31,0,-293.328,0.209504,0.260766,0.00975846,0.0584052,0.330556
295.985,0.835486,0.152048,4,31,0,-292.616,0.208021,0.272924,-0.00683078,0.0530321,0.328306
298.1,0.971025,0.152048,4,15,0,-294.847,0.203002,0.339232,-0.0179196,0.0464128,0.351115
297.337,0.999142,0.152048,5,31,0,-296.201,0.108456,0.38619,0.0683868,0.050624,0.347484
294.65,0.965621,0.152048,4,15,0,-293.408,0.110857,0.424934,0.0120959,0.0548025,0.377351
295.882,0.950217,0.152048,5,31,0,-292.89,0.269612,0.302187,-0.0261561,0.0449376,0.33061
296.972,0.910205,0.152048,5,31,0,-293.29,0.206999,0.305911,-0.0265028,0.0574558,0.336576
296.896,0.992928,0.152048,5,31,0,-295.804,0.266327,0.315124,0.0166497,0.0326388,0.352242
297.203,0.999936,0.152048,5,31,0,-295.989,0.162516,0.317445,-0.00807137,0.0615013,0.340039
298.286,0.925565,0.152048,4,31,0,-294.977,0.216018,0.276096,0.0251918,0.0464404,0.351806
298.582,0.984291,0.152048,4,31,0,-297.803,0.176855,0.347673,0.0285122,0.0466229,0.352985
297.368,0.922991,0.152048,4,15,0,-296.562,0.188249,0.29188,0.0367186,0.054113,0.353011
296.821,0.940727,0.152048,5,31,0,-294.183,0.28495,0.204972,-0.0167209,0.0507016,0.344169
297.552,0.890567,0.152048,5,31,0,-295.233,0.242752,0.29594,-0.0307984,0.0464834,0.358472
295.79,0.995955,0.152048,5,31,0,-295.045,0.339411,0.19076,-0.028169,0.0418792,0.35567
297.571,0.995907,0.152048,5,31,0,-293.326,0.16019,0.361426,-0.0255626,0.0570355,0.353541
298.311,0.999507,0.152048,4,31,0,-297.322,0.151596,0.379092,-0.00560245,0.0525768,0.346802
298.411,0.987448,0.152048,4,31,0,-295.792,0.212203,0.302895,0.012328,0.0449764,0.342896
298.432,0.992191,0.152048,4,31,0,-297.004,0.211502,0.303956,0.00817466,0.0452419,0.345162
296.166,0.998873,0.152048,4,31,0,-295.122,0.0622401,0.420492,0.0446651,0.0595418,0.337501
297.803,0.999216,0.152048,5,31,0,-294.098,0.203001,0.261931,-0.00163052,0.0573801,0.349319
296.522,0.948639,0.152048,5,31,0,-294.526,0.18861,0.321385,0.0670266,0.0422725,0.35947
297.611,0.998175,0.152048,4,31,0,-296.088,0.173894,0.369935,0.0487427,0.0405699,0.354837
297.604,0.98938,0.152048,5,31,0,-296.26,0.119251,0.424105,-0.00611573,0.054823,0.352373
294.459,0.889288,0.152048,4,31,0,-292.07,0.149662,0.468604,-0.0418303,0.0441272,0.363132
293.764,0.976765,0.152048,3,7,0,-293.01,0.145667,0.475511,-0.0531205,0.0453488,0.359721
296.276,0.991481,0.152048,5,31,0,-290.341,0.182302,0.276284,0.060972,0.0538326,0.348544
296.885,0.980681,0.152048,5,31,0,-294.787,0.198329,0.430666,-0.0372891,0.0448009,0.345641
297.231,0.997969,0.152048,4,31,0,-294.278,0.134696,0.425097,0.0430795,0.0452091,0.339948
295.406,0.830558,0.152048,5,31,0,-293.8,0.215616,0.312177,-0.0519676,0.0513846,0.362943
297.201,0.816523,0.152048,5,31,0,-291.358,0.238356,0.23538,0.0191996,0.047241,0.337471
298.079,0.764328,0.152048,5,31,0,-294.546,0.219938,0.284449,0.0125639,0.049608,0.357431
293.609,0.980393,0.152048,4,31,0,-292.486,0.0280478,0.565402,0.00891094,0.0570024,0.355521
294.149,0.997019,0.152048,4,15,0,-292.275,0.0241148,0.552546,0.0521119,0.0514762,0.354977
297.735,0.969245,0.152048,5,31,0,-292.328,0.19645,0.359839,-0.00159902,0.0419318,0.357376
297.282,0.942743,0.152048,5,31,0,-296.012,0.185788,0.300226,0.0380781,0.0454856,0.336713
297.697,1,0.152048,4,15,0,-296.876,0.172653,0.347616,0.0200102,0.045753,0.33584
297.38,0.95361,0.152048,4,31,0,-296.916,0.189856,0.369531,0.0204195,0.0453175,0.335604
298.303,0.998372,0.152048,4,31,0,-295.682,0.168041,0.369999,0.0283033,0.0449741,0.340375
295.914,0.986399,0.152048,4,15,0,-295.451,0.146436,0.453638,0.0466589,0.0341128,0.346818
296.922,0.996876,0.152048,5,31,0,-293.818,0.204036,0.239758,0.0177391,0.0561165,0.361198
293.254,0.935885,0.152048,4,31,0,-292.405,0.145903,0.260017,0.0176976,0.0646615,0.376216
292.308,0.743933,0.152048,4,31,0,-287.758,0.10184,0.402232,0.0321163,0.0448869,0.368808
296.363,0.930299,0.152048,5,31,0,-289.104,0.227807,0.266518,0.0184847,0.0528208,0.337108
296.094,0.996834,0.152048,5,31,0,-294.439,0.229116,0.342614,-0.0521567,0.043974,0.355031
297.118,0.978327,0.152048,5,31,0,-295.481,0.134993,0.315957,0.0616795,0.051208,0.34298
295.725,0.908851,0.152048,5,31,0,-294.262,0.0905534,0.3491,0.0238199,0.0617452,0.355486
295.785,0.984687,0.152048,5,31,0,-294.154,0.153743,0.411397,-0.00536686,0.0430299,0.335962
295.621,0.999676,0.152048,5,31,0,-294.113,0.206823,0.289036,0.00878805,0.0575395,0.364645
295.877,0.992915,0.152048,5,31,0,-291.808,0.263969,0.329389,-0.0315801,0.0380608,0.330129
295.902,0.994994,0.152048,5,31,0,-293.687,0.0766929,0.364784,0.0774398,0.0593419,0.358688
296.708,0.91935,0.152048,4,15,0,-294.101,0.0818848,0.389555,0.058391,0.0545563,0.357786
297.887,0.991316,0.152048,4,23,0,-294.94,0.229378,0.355843,-0.0276242,0.0434515,0.340086
297.108,0.995794,0.152048,4,31,0,-296.288,0.163104,0.2856,0.0695326,0.0509279,0.347448
297.06,0.999407,0.152048,4,31,0,-296.519,0.159015,0.293772,0.0720484,0.0505466,0.346952
296.318,0.954224,0.152048,5,31,0,-293.642,0.0879116,0.480791,0.00377576,0.0530927,0.339128
293.48,0.835099,0.152048,4,31,0,-292.02,0.050822,0.49554,0.0434147,0.059186,0.336305
293.672,0.998887,0.152048,5,31,0,-292.259,0.0376114,0.521659,0.0472851,0.0580856,0.347407
292.03,0.852761,0.152048,2,3,0,-291.222,-0.00474558,0.504101,0.0376239,0.057871,0.347136
292.463,0.995764,0.152048,2,7,0,-289.052,-0.00328845,0.552184,0.036806,0.0635802,0.346254
293.563,1,0.152048,5,31,0,-291.798,0.372092,0.14454,-0.0258607,0.0343883,0.353318
294.944,0.915048,0.152048,5,31,0,-288.508,0.175461,0.397711,-0.0599827,0.0534311,0.334055
297.015,0.988078,0.152048,4,15,0,-294.561,0.165291,0.380662,-0.0237125,0.0504446,0.337411
297.88,0.972256,0.152048,4,31,0,-296.007,0.165421,0.364524,0.00956433,0.046277,0.340212
298.586,0.961268,0.152048,2,7,0,-297.014,0.17814,0.367848,0.0126173,0.0468182,0.341715
295.782,0.944427,0.152048,4,15,0,-295.014,0.203812,0.321319,-0.0561172,0.0601003,0.338181
297.735,0.981913,0.152048,4,15,0,-294.623,0.222292,0.343436,-0.00952424,0.042735,0.36202
297.423,0.99182,0.152048,5,31,0,-296.384,0.164957,0.273686,0.0370235,0.05672,0.341707
297.47,0.983987,0.152048,5,31,0,-296.656,0.212476,0.400944,-0.00484262,0.0390173,0.354785
297.884,0.955194,0.152048,5,31,0,-295.954,0.170338,0.376918,-0.0188796,0.0518101,0.338887
297.286,0.967327,0.152048,4,31,0,-295.59,0.155092,0.310855,0.067823,0.0473524,0.35236
297.153,0.978859,0.152048,5,31,0,-295.377,0.232038,0.324644,-0.0573399,0.0514905,0.347087
295.648,0.950505,0.152048,5,31,0,-293.558,0.166002,0.359183,-0.0554123,0.0600567,0.355557
297.184,0.834269,0.152048,4,31,0,-292.404,0.212509,0.382809,0.0233794,0.0363206,0.343079
297.475,0.715203,0.152048,5,31,0,-292.763,0.138745,0.311325,0.0326928,0.0582505,0.35716
295.812,0.862336,0.152048,4,15,0,-294.119,0.143503,0.290372,0.0677162,0.0532732,0.366519
296.069,0.925584,0.152048,4,19,0,-292.847,0.18618,0.408874,-0.0199995,0.0417602,0.331316
295.921,1,0.152048,5,31,0,-294.982,0.158063,0.295885,0.0358771,0.059321,0.36793
295.201,0.910367,0.152048,4,15,0,-292.974,0.175026,0.290021,-0.0105663,0.0610612,0.372283
295.616,0.994502,0.152048,5,31,0,-292.316,0.177984,0.376571,0.0666778,0.035494,0.336886
297.932,0.996232,0.152048,5,31,0,-293.612,0.122495,0.381211,0.0406191,0.0520152,0.340176
298.33,0.895943,0.152048,5,31,0,-293.904,0.210193,0.355102,-0.0144304,0.0473895,0.354184
294.746,0.849394,0.152048,5,31,0,-292.31,0.136027,0.428473,0.0358022,0.0476502,0.374474
293.653,0.981131,0.152048,5,31,0,-291.146,0.250876,0.302414,0.0302612,0.0388414,0.323389
294.449,0.999584,0.152048,4,31,0,-290.043,0.155064,0.386733,0.0523427,0.0412055,0.323347
298.016,0.999718,0.152048,3,15,0,-294.267,0.15748,0.377297,0.0324533,0.0457374,0.337934
296.467,0.922402,0.152048,4,31,0,-295.06,0.19539,0.408231,0.0121415,0.0328118,0.351877
296.864,0.860663,0.152048,5,31,0,-294.354,0.135026,0.308513,0.00698152,0.0640606,0.351543
298.2,0.99982,0.152048,4,15,0,-296.431,0.161545,0.345149,0.0209376,0.0515235,0.359207
297.608,0.925688,0.152048,5,31,0,-296.859,0.194011,0.272178,0.0237138,0.0491532,0.352594
297.467,0.982175,0.152048,5,31,0,-295.993,0.149937,0.419046,0.044255,0.0403296,0.347732
297.494,0.988468,0.152048,4,15,0,-295.281,0.187843,0.3433,0.055658,0.0404359,0.349501
296.175,0.998167,0.152048,4,31,0,-295.057,0.215392,0.315329,0.0514135,0.0353899,0.362219
296.737,0.910918,0.152048,4,31,0,-292.333,0.293805,0.203549,0.0051801,0.0406712,0.34905
296.309,0.952685,0.152048,4,31,0,-291.431,0.21265,0.322162,0.0523236,0.0365355,0.335856
293.819,0.991155,0.152048,5,31,0,-289.573,0.0397691,0.480293,0.0157968,0.0631207,0.36997
295.834,0.977548,0.152048,4,15,0,-292.355,0.0413837,0.484891,0.0559003,0.0532498,0.355029
295.186,0.951162,0.152048,5,31,0,-294.724,0.0357654,0.482473,0.0652678,0.0568514,0.356546
294.71,0.969311,0.152048,5,31,0,-291.912,0.111434,0.332005,0.10345,0.0521457,0.361837
295.715,0.970484,0.152048,5,31,0,-292.096,0.175165,0.449449,-0.0505839,0.0439629,0.353444
296.145,0.892755,0.152048,5,31,0,-292.346,0.185765,0.39887,-0.057396,0.0541664,0.339503
296.519,0.950395,0.152048,5,31,0,-293.581,0.117775,0.391947,0.0299281,0.052091,0.368512
297.8,0.991908,0.152048,5,31,0,-294.508,0.237964,0.353404,-0.0302056,0.0427892,0.340967
298.23,0.998321,0.152048,4,31,0,-296.494,0.135125,0.416501,0.0072865,0.0515739,0.348635
298.064,0.977073,0.152048,4,31,0,-296.913,0.159726,0.34958,-0.0064245,0.0558332,0.35586
296.649,0.989162,0.152048,4,15,0,-294.335,0.162316,0.367441,0.0112803,0.0517899,0.37033
296.407,0.988267,0.152048,4,31,0,-294.342,0.18097,0.427555,-0.0188283,0.0436026,0.33204
294.717,0.993359,0.152048,5,31,0,-290.436,0.0457817,0.402017,0.0487233,0.065808,0.365557
296.127,0.998976,0.152048,5,31,0,-292.982,0.0646483,0.433102,0.0517925,0.0576062,0.33696
297.105,0.973987,0.152048,4,15,0,-295.472,0.093072,0.429282,0.0180927,0.0543737,0.34017
296.898,0.963836,0.152048,5,31,0,-294.77,0.292607,0.248432,0.00136546,0.0361646,0.355094
297.694,0.988775,0.152048,5,31,0,-296.056,0.216506,0.30837,-0.0234,0.054424,0.357057
296.536,0.999174,0.152048,4,15,0,-295.824,0.212133,0.323925,-0.0429948,0.0532202,0.365021
295.529,0.986808,0.152048,4,15,0,-294.892,0.175125,0.378497,-0.047165,0.0540937,0.367773
296.101,0.999543,0.152048,5,31,0,-293.349,0.155057,0.405439,-0.0360865,0.0589041,0.360295
297.681,0.99934,0.152048,5,31,0,-293.983,0.187447,0.327843,0.0285318,0.0453797,0.334098
297.725,0.974269,0.152048,5,31,0,-296.562,0.143714,0.31405,0.0280912,0.0563722,0.342249
297.24,0.965663,0.152048,4,31,0,-291.993,0.225962,0.263975,0.0338814,0.0418959,0.356512
297.392,0.999336,0.152048,4,31,0,-293.221,0.267827,0.25203,0.0150607,0.0410678,0.357129
296.366,0.991151,0.152048,4,31,0,-294.146,0.160597,0.3261,-0.0256994,0.0645238,0.357121
297.292,0.935393,0.152048,4,31,0,-292.616,0.246813,0.318344,-0.0354907,0.0502795,0.35154
297.355,0.978554,0.152048,5,31,0,-294.819,0.103288,0.419937,0.0256529,0.0550785,0.338203
295.976,0.925872,0.152048,4,15,0,-294.676,0.11822,0.307698,0.0314188,0.0624638,0.336232
297.03,0.999872,0.152048,4,15,0,-295,0.128791,0.362241,0.0451686,0.0502998,0.333611
297.685,0.96772,0.152048,4,15,0,-295.007,0.14003,0.413997,0.0359072,0.0444919,0.339502
296.86,0.994878,0.152048,4,15,0,-295.669,0.154266,0.283451,0.0135549,0.064206,0.352536
297.236,0.995985,0.152048,4,31,0,-293.75,0.118166,0.339901,0.0164966,0.0629989,0.345701
297.135,0.98977,0.152048,5,31,0,-293.753,0.11721,0.35451,0.00456547,0.0628415,0.3451
297.931,0.940379,0.152048,5,31,0,-295.14,0.230486,0.278089,0.00708421,0.0472777,0.360068
296.405,0.87477,0.152048,5,31,0,-293.891,0.309899,0.293436,-0.0490165,0.0400175,0.346029
297.371,1,0.152048,5,31,0,-294.86,0.280443,0.263495,-0.00169893,0.0400072,0.357645
298.028,0.997377,0.152048,4,15,0,-295.91,0.254443,0.304761,0.0064036,0.0386682,0.349196
295.91,0.93396,0.152048,4,15,0,-294.402,0.223223,0.26528,0.0710318,0.0384289,0.356125
293.087,0.987603,0.152048,5,31,0,-289.973,0.367394,0.219774,-0.10049,0.0426973,0.343834
294.955,0.991286,0.152048,3,7,0,-292.792,0.34396,0.244038,-0.0750545,0.0409425,0.342234
295.311,0.771646,0.152048,5,31,0,-288.818,0.275788,0.292072,-0.059195,0.0522055,0.338436
295.359,0.997808,0.152048,4,31,0,-293.221,0.156132,0.322251,0.0933433,0.0468203,0.351481
296.672,0.995875,0.152048,4,31,0,-292.379,0.28348,0.273263,-0.024732,0.0369202,0.353523
297.423,0.960064,0.152048,5,31,0,-295.305,0.152109,0.34995,0.0391918,0.0547298,0.350514
297.734,0.978135,0.152048,3,7,0,-296.701,0.146244,0.317603,0.0413119,0.0568449,0.354339
297.708,0.966945,0.152048,5,31,0,-295.779,0.174916,0.303038,0.0470259,0.0459733,0.346782
296.006,0.900673,0.152048,5,31,0,-294.787,0.17851,0.391903,-0.0266904,0.0569239,0.354431
296.304,0.99239,0.152048,4,15,0,-295.445,0.197275,0.38902,-0.0311647,0.0532832,0.355464
295.949,0.980174,0.152048,4,31,0,-295.492,0.156082,0.384577,-0.0269711,0.049652,0.357159
296.862,0.989615,0.152048,4,23,0,-295.22,0.12175,0.371577,0.0184035,0.051809,0.354934
295.371,0.982148,0.152048,3,15,0,-294.772,0.126607,0.383657,0.017092,0.0487257,0.368217
297.262,0.999579,0.152048,4,15,0,-293.59,0.149477,0.389109,0.0252769,0.0445651,0.362644
297.188,0.970667,0.152048,4,31,0,-294.779,0.112083,0.423788,0.00750161,0.0506973,0.344889
297.943,0.997857,0.152048,4,31,0,-295.974,0.172699,0.371594,-0.0239888,0.051262,0.345548
294.394,0.980634,0.152048,4,15,0,-293.094,0.263752,0.397095,-0.0869387,0.0397748,0.358856
297.072,0.999815,0.152048,5,31,0,-293.365,0.290393,0.255664,-0.0201378,0.0420787,0.360195
298.074,0.980533,0.152048,4,31,0,-295.908,0.128252,0.40174,0.0388828,0.0482335,0.342829
296.923,0.768661,0.152048,2,3,0,-296.407,0.115199,0.394811,0.0369685,0.0473425,0.343125
295.903,0.99731,0.152048,4,15,0,-295.523,0.0827953,0.432242,0.0624687,0.0558209,0.349751
294.791,0.999241,0.152048,3,15,0,-293.628,0.0332215,0.449716,0.0728812,0.0525347,0.347515
293.002,0.999826,0.152048,5,31,0,-287.834,0.38473,0.154477,-0.0224461,0.0308061,0.360689
293.439,0.939699,0.152048,2,3,0,-292.369,0.383724,0.155624,-0.0185676,0.0324601,0.360282
294.416,0.983275,0.152048,4,15,0,-292.124,0.354824,0.199979,-0.0387769,0.0392027,0.366249
296.374,0.974343,0.152048,5,31,0,-292.372,0.254406,0.198709,0.0334829,0.0444788,0.344675
297.237,0.956271,0.152048,5,31,0,-295.173,0.207854,0.282436,0.027594,0.0530145,0.35455
296.942,0.9869,0.152048,5,31,0,-295.747,0.197291,0.360759,0.00204229,0.039028,0.341237
292.976,0.950939,0.152048,4,31,0,-285.917,0.0812077,0.32052,0.108972,0.0503874,0.352506
295.01,0.999018,0.152048,5,31,0,-291.268,0.0875814,0.362797,0.108761,0.0516943,0.347706
294.722,0.936773,0.152048,5,31,0,-291.304,0.0807008,0.529003,-0.0040727,0.0461857,0.354089
296.334,0.996253,0.152048,5,31,0,-293.287,0.114429,0.412418,0.0451966,0.0515911,0.36683
292.696,0.978792,0.152048,4,15,0,-290.827,0.0764075,0.36455,0.0727216,0.0565753,0.322508
297.764,1,0.152048,4,15,0,-291.739,0.144445,0.394724,-0.00492467,0.0536538,0.337793
298.111,0.961778,0.152048,5,31,0,-295.893,0.192068,0.375786,-0.0179283,0.0505525,0.349861
296.975,0.999024,0.152048,5,31,0,-296.384,0.242024,0.331808,-0.0482389,0.0498066,0.359586
296.756,0.956539,0.152048,2,3,0,-296.384,0.231066,0.316266,-0.052407,0.0497818,0.358007
296.591,0.992603,0.152048,5,31,0,-294.707,0.124778,0.296302,0.0653043,0.057219,0.342482
296.74,0.986276,0.152048,5,31,0,-294.336,0.200874,0.413703,-0.00653362,0.0399902,0.334752
296.183,0.998505,0.152048,5,31,0,-295.122,0.0779833,0.366572,0.0457339,0.0615461,0.36019
297.233,0.996732,0.152048,5,31,0,-293.969,0.235,0.363946,-0.020616,0.0373931,0.339596
297.44,0.993786,0.152048,5,31,0,-294.999,0.187717,0.27289,0.0127012,0.0596671,0.348038
297.994,0.998737,0.152048,4,31,0,-294.222,0.166729,0.373388,-0.00277053,0.05121,0.336279
295.288,0.985242,0.152048,4,15,0,-294.915,0.186431,0.336926,0.0186294,0.0483353,0.321644
298.215,0.891917,0.152048,4,31,0,-292.85,0.150156,0.361508,-0.00490459,0.0553548,0.34712
298.482,0.992101,0.152048,3,15,0,-294.616,0.199967,0.364718,0.00919803,0.042736,0.352738
295.825,0.950815,0.152048,4,15,0,-295.234,0.17044,0.302022,0.083744,0.0404133,0.350837
294.269,0.99062,0.152048,5,31,0,-291.148,0.24131,0.398594,0.0290236,0.0239898,0.345337
297.102,0.949732,0.152048,4,15,0,-291.784,0.149502,0.324732,-0.000716383,0.0588414,0.337538
297.085,0.918998,0.152048,3,7,0,-296.165,0.150689,0.320532,-0.00371442,0.0579228,0.343151
298.54,0.976062,0.152048,3,15,0,-296.12,0.164592,0.368547,0.0067088,0.0521179,0.344323
297.274,0.993461,0.152048,4,15,0,-296.664,0.210907,0.410765,0.000991092,0.03616,0.347528
297.885,0.984747,0.152048,4,31,0,-293.126,0.200451,0.374894,-0.0110451,0.0431539,0.33771
297.598,0.846526,0.152048,5,31,0,-295.649,0.197209,0.303546,0.0423358,0.0477194,0.339591
297.192,0.99985,0.152048,5,31,0,-296.255,0.158005,0.371514,0.00308297,0.0494089,0.332342
296.204,0.984072,0.152048,4,15,0,-294.27,0.126218,0.379791,-0.0013695,0.0600547,0.331142
297.243,0.938042,0.152048,4,15,0,-294.762,0.0941055,0.416394,0.0377633,0.0523834,0.339659
296.109,0.951393,0.152048,4,15,0,-294.905,0.123559,0.450103,0.0497876,0.0401658,0.33674
296.938,0.971749,0.152048,4,15,0,-294.889,0.102001,0.418722,0.0600162,0.0464595,0.340931
296.374,0.997807,0.152048,5,31,0,-294.128,0.269968,0.259569,-0.0580067,0.0517395,0.358495
297.723,0.903366,0.152048,5,31,0,-294.153,0.149688,0.312752,0.0254514,0.0544444,0.343639
295.493,0.999402,0.152048,4,15,0,-294.847,0.158992,0.276402,-0.00381177,0.06356,0.335111
296.892,0.946515,0.152048,3,7,0,-294.988,0.16044,0.297084,7.25206e-05,0.0628017,0.339672
298.046,0.976871,0.152048,4,15,0,-296.11,0.169351,0.383581,-0.00772075,0.0475373,0.356538
298.26,0.958624,0.152048,4,31,0,-296.742,0.183727,0.39916,0.00112223,0.0423397,0.34522
295.347,0.92547,0.152048,4,15,0,-293.901,0.177039,0.266321,-0.0148209,0.0655048,0.335599
294.004,0.885161,0.152048,4,31,0,-292.171,0.254992,0.333448,0.0539393,0.0265858,0.361549
293.598,0.771094,0.152048,5,31,0,-288.211,0.196751,0.268679,-0.0221767,0.0681962,0.337574
296.134,1,0.152048,4,15,0,-292.191,0.211626,0.29276,0.0429372,0.0371855,0.342497
296.373,0.998937,0.152048,5,31,0,-292.712,0.0640609,0.480167,0.0423522,0.0528423,0.356623
295.678,0.89892,0.152048,2,7,0,-294.547,0.0492737,0.477078,0.0435201,0.0523066,0.358032
295.412,0.959209,0.152048,5,31,0,-292.5,0.117244,0.388171,-0.0219694,0.0662625,0.361243
295.921,0.907807,0.152048,4,31,0,-291.24,0.164363,0.433528,0.0142284,0.0430619,0.330235
297.475,0.980765,0.152048,4,31,0,-294.779,0.115824,0.35147,0.0429086,0.0591725,0.353452
296.996,0.98801,0.152048,5,31,0,-295.814,0.268981,0.337846,-0.0275715,0.036051,0.358292
296.978,0.972901,0.152048,5,31,0,-292.842,0.256407,0.275761,-0.0535493,0.0533743,0.345723
297.951,0.977924,0.152048,5,31,0,-294.363,0.158019,0.405986,-0.0195259,0.0527986,0.350028
298.33,0.996097,0.152048,4,31,0,-296.046,0.173649,0.32902,0.00775816,0.0546405,0.34096
296.423,0.979113,0.152048,4,31,0,-293.521,0.261442,0.349551,0.00890963,0.0295641,0.350343
297.403,0.9986,0.152048,5,31,0,-294.332,0.142704,0.327637,0.00195771,0.0618695,0.35451
295.95,0.908519,0.152048,5,31,0,-294.33,0.183896,0.317319,0.0774,0.0398688,0.338645
296.162,0.998211,0.152048,4,15,0,-294.994,0.18093,0.347423,0.0597204,0.0377627,0.335174
292.949,0.882161,0.152048,5,31,0,-289.499,0.18733,0.414811,-0.0492988,0.0522542,0.322318
296.323,0.995925,0.152048,4,15,0,-290.831,0.189787,0.274282,0.0608742,0.0434885,0.339158
297.223,0.983147,0.152048,4,31,0,-295.567,0.137633,0.378886,-0.0161052,0.0554604,0.348845
296.237,0.997433,0.152048,5,31,0,-294.957,0.214454,0.232202,0.0155401,0.0602958,0.349907
295.741,0.867456,0.152048,4,15,0,-292.919,0.214004,0.323664,-0.00760596,0.0556198,0.341248
292.53,0.929868,0.152048,3,7,0,-291.714,0.216043,0.383533,-0.0285899,0.0524144,0.329762
291.751,0.75225,0.152048,3,7,0,-288.031,0.185715,0.309358,-0.0370923,0.0510415,0.332415
296.213,0.970978,0.152048,3,11,0,-290.015,0.191719,0.365227,-0.0365513,0.045725,0.348417
296.512,0.996072,0.152048,4,19,0,-294.849,0.179114,0.31587,0.0249763,0.0433431,0.352649
293.828,0.997519,0.152048,3,15,0,-290.855,0.197102,0.295839,-0.0420504,0.0561044,0.328774
294.479,0.998698,0.152048,5,31,0,-292.119,0.140347,0.408955,0.0558286,0.0437787,0.375822
292.561,0.98523,0.152048,5,31,0,-289.351,0.172175,0.291641,0.121174,0.0393526,0.362825
295.89,0.988699,0.152048,5,31,0,-290.263,0.221696,0.383802,-0.0624522,0.0451294,0.361263
297.066,0.744605,0.152048,4,19,0,-291.51,0.21876,0.318005,0.0428495,0.0417265,0.342
297.075,0.999849,0.152048,5,31,0,-295.038,0.19154,0.373887,-0.0363287,0.0553815,0.352597
298.381,0.851115,0.152048,4,19,0,-292.35,0.225701,0.2791,-0.00600569,0.0514127,0.351244
298.651,0.999726,0.152048,5,31,0,-297.69,0.18486,0.353034,0.0117679,0.0461336,0.342079
297.87,0.91854,0.152048,5,31,0,-296.822,0.239306,0.239939,0.00140067,0.0512973,0.343823
297.6,0.927757,0.152048,5,31,0,-296.253,0.168035,0.369937,0.0164734,0.0438661,0.337544
296.581,0.864714,0.152048,4,31,0,-294.212,0.218961,0.355668,0.0168382,0.0419516,0.334006
294.931,0.924957,0.152048,5,31,0,-293.524,0.083242,0.345631,0.0463575,0.0592188,0.363368
295.526,0.975249,0.152048,4,15,0,-294.117,0.0927859,0.374784,0.0594297,0.0618968,0.358225
295.287,0.999007,0.152048,5,31,0,-294.425,0.303928,0.34438,-0.0586201,0.0378394,0.348234
297.677,0.993385,0.152048,5,31,0,-292.341,0.211099,0.245084,0.0279666,0.0523223,0.342743
298.385,0.999742,0.152048,4,15,0,-297.115,0.182797,0.304006,0.0151674,0.0530772,0.341416
298.25,0.985611,0.152048,5,31,0,-297.546,0.22142,0.351457,-0.0123455,0.0446641,0.355023
295.132,0.988472,0.152048,4,31,0,-293.099,0.333038,0.220365,-0.00815018,0.0352739,0.364382
296.44,0.870166,0.152048,5,31,0,-292.111,0.177393,0.342921,-0.0356517,0.053924,0.358949
296.678,0.995876,0.152048,5,31,0,-296.018,0.183688,0.342693,-0.0365341,0.0531374,0.3589
295.399,0.978142,0.152048,5,31,0,-293.348,0.289366,0.223045,0.00865258,0.0352374,0.341179
295.234,0.960339,0.152048,5,31,0,-291.692,0.304833,0.238314,-0.0419694,0.0509472,0.352868
